Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
50519,NBA 2K15,X360,2014.0,Genre,Sports
50520,NBA 2K15,PS3,2014.0,Genre,Sports
50521,NASCAR '14,X360,2014.0,Genre,Racing
50522,NASCAR '14,PS3,2014.0,Genre,Racing
50523,Mortal Kombat Kollection,PS2,2008.0,Genre,Fighting
50524,Legendary,X360,2008.0,Genre,Shooter
50525,Legendary,PS3,2008.0,Genre,Shooter
50526,Legendary,PC,2008.0,Genre,Shooter
50527,Supreme Commander 2,X360,2010.0,Genre,Strategy
50528,Supreme Commander 2,PC,2010.0,Genre,Strategy
50529,Supreme Commander,X360,2008.0,Genre,Strategy
50530,Supreme Commander,PC,2007.0,Genre,Strategy
50531,Football Manager 2010,PC,2009.0,Genre,Sports
50532,The Darkness II,X360,2012.0,Genre,Shooter
50533,The Darkness II,PS3,2012.0,Genre,Shooter
50534,The Darkness II,PC,2012.0,Genre,Shooter
50535,Grand Theft Auto III,PS2,2001.0,Genre,Action
50536,Grand Theft Auto III,PC,2002.0,Genre,Action
50537,Assassin's Creed,X360,2007.0,Genre,Adventure
50538,Assassin's Creed,PS3,2007.0,Genre,Adventure
50539,Assassin's Creed,PC,2008.0,Genre,Adventure
50540,Majesty 2 Collection,PC,2011.0,Genre,Strategy
50541,Wasteland 2,PS4,2015.0,Genre,Role-Playing
50542,Wasteland 2,PC,2015.0,Genre,Role-Playing
50543,Wasteland 2,XOne,2015.0,Genre,Role-Playing
50544,Gothic 3,PC,2006.0,Genre,Role-Playing
50545,Dead Rising 2,X360,2010.0,Genre,Action
50546,Dead Rising 2,PS3,2010.0,Genre,Action
50547,Dead Rising 2,PC,2010.0,Genre,Action
50548,Dead Rising 2,PS4,2016.0,Genre,Action
50549,Dead Rising 2,XOne,2016.0,Genre,Action
50550,Rogue Warrior,PS3,2009.0,Genre,Shooter
50551,Rogue Warrior,X360,2009.0,Genre,Shooter
50552,Worms Armageddon,PS,1999.0,Genre,Strategy
50553,Worms Armageddon,N64,1999.0,Genre,Strategy
50554,Farming Simulator 2013,PC,2012.0,Genre,Simulation
50555,Farming Simulator 2013,X360,2013.0,Genre,Simulation
50556,Farming Simulator 2013,PS3,2013.0,Genre,Simulation
50557,GRID Autosport,PS3,2014.0,Genre,Racing
50558,GRID Autosport,X360,2014.0,Genre,Racing
50559,GRID Autosport,PC,2014.0,Genre,Racing
50560,Red Faction,PS2,2001.0,Genre,Shooter
50561,Overlord II,X360,2009.0,Genre,Action
50562,Overlord II,PS3,2009.0,Genre,Action
50563,Overlord II,PC,2009.0,Genre,Action
50564,Overlord,X360,2007.0,Genre,Strategy
50565,Overlord,PC,2007.0,Genre,Strategy
50566,Goodbye Deponia,PC,2013.0,Genre,Adventure
50567,Deponia,PC,2012.0,Genre,Adventure
50568,Sid Meier's Pirates!,PSP,2007.0,Genre,Strategy
50569,Sid Meier's Pirates!,Wii,2010.0,Genre,Strategy
50570,Sid Meier's Pirates!,XB,2005.0,Genre,Strategy
50571,Dragon's Lair,DS,2010.0,Genre,Platform
50572,Star Trek Online,PC,2010.0,Genre,Role-Playing
50573,Child of Light,PSV,2014.0,Genre,Role-Playing
50574,Child of Light,PS4,2014.0,Genre,Role-Playing
50575,Hearts of Iron III,PC,2009.0,Genre,Strategy
50576,Sengoku,PC,2011.0,Genre,Strategy
50577,Pro Evolution Soccer 2015,PS4,2014.0,Genre,Sports
50578,Pro Evolution Soccer 2015,PS3,2014.0,Genre,Sports
50579,Pro Evolution Soccer 2015,XOne,2014.0,Genre,Sports
50580,Pro Evolution Soccer 2015,X360,2014.0,Genre,Sports
50581,Pro Evolution Soccer 2015,PC,2014.0,Genre,Sports
50582,Street Fighter IV,PS3,2009.0,Genre,Fighting
50583,Street Fighter IV,X360,2009.0,Genre,Fighting
50584,Street Fighter IV,PC,,Genre,Fighting
50585,Sid Meier's Railroads!,PC,2006.0,Genre,Simulation
50586,Bejeweled 2 Deluxe,PC,2006.0,Genre,Puzzle
50587,Dead Rising 3,XOne,2013.0,Genre,Action
50588,Just Cause 3,PS4,2015.0,Genre,Action
50589,Just Cause 3,XOne,2015.0,Genre,Action
50590,Just Cause 3,PC,2015.0,Genre,Action
50591,X Rebirth,PC,2013.0,Genre,Simulation
50592,Way of the Samurai 4,PS3,2011.0,Genre,Action
50593,F1 2014,PS3,2014.0,Genre,Racing
50594,F1 2014,X360,2014.0,Genre,Racing
50595,F1 2014,PC,2014.0,Genre,Racing
50596,Sniper Elite,PS2,2005.0,Genre,Shooter
50597,Sniper Elite,Wii,2010.0,Genre,Shooter
50598,Sniper Elite,XB,2005.0,Genre,Shooter
50599,Sniper Elite,PC,2005.0,Genre,Shooter
50600,Tom Clancy's EndWar,X360,2008.0,Genre,Strategy
50601,Tom Clancy's EndWar,PS3,2008.0,Genre,Strategy
50602,Tom Clancy's EndWar,PSP,2008.0,Genre,Strategy
50603,Tom Clancy's EndWar,DS,2008.0,Genre,Strategy
50604,Tom Clancy's EndWar,PC,2009.0,Genre,Strategy
50605,Fallout 3,X360,2008.0,Genre,Role-Playing
50606,Fallout 3,PS3,2008.0,Genre,Role-Playing
50607,Fallout 3,PC,2008.0,Genre,Role-Playing
50608,Evil Genius,PC,2004.0,Genre,Strategy
50609,Pillars of Eternity,PC,2014.0,Genre,Role-Playing
50610,Tales of Zestiria,PS3,2015.0,Genre,Role-Playing
50611,Tales of Zestiria,PS4,2015.0,Genre,Role-Playing
50612,Trials Fusion,PS4,2014.0,Genre,Racing
50613,Trials Fusion,XOne,2014.0,Genre,Racing
50614,Trials Fusion,PC,2014.0,Genre,Racing
50615,Bulletstorm,X360,2011.0,Genre,Shooter
50616,Bulletstorm,PS3,2011.0,Genre,Shooter
50617,Bulletstorm,PC,2011.0,Genre,Shooter
50618,NBA 2K16,PS4,2015.0,Genre,Sports
50619,NBA 2K16,XOne,2015.0,Genre,Sports
50620,NBA 2K16,X360,2015.0,Genre,Sports
50621,NBA 2K16,PS3,2015.0,Genre,Sports
50622,NBA 2K16,PC,2015.0,Genre,Sports
50623,Rocksmith 2014,PS3,2013.0,Genre,Misc
50624,Rocksmith 2014,X360,2013.0,Genre,Misc
50625,Rocksmith 2014,PC,2013.0,Genre,Misc
50626,Rocksmith 2014,PS4,2014.0,Genre,Misc
50627,Rocksmith 2014,XOne,2014.0,Genre,Misc
50628,Grand Theft Auto,PS,1997.0,Genre,Action
