Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
117278,Darksiders II,PS4,2015.0,JP_Sales,0.0
117279,Darksiders II,PC,2012.0,JP_Sales,0.0
117280,Darksiders II,WiiU,2012.0,JP_Sales,0.0
117281,Darksiders II,XOne,2015.0,JP_Sales,0.0
117282,Anno 2070,PC,2011.0,JP_Sales,0.0
117283,Chessmaster,PS2,2003.0,JP_Sales,0.0
117284,Chessmaster,XB,2004.0,JP_Sales,0.0
117285,Chessmaster,GBA,2002.0,JP_Sales,0.0
117286,Might & Magic Heroes VI,PC,2011.0,JP_Sales,0.0
117287,Trapped Dead,PC,2011.0,JP_Sales,0.0
117288,Torchlight,PC,2009.0,JP_Sales,0.0
117289,Titan Quest,PC,2006.0,JP_Sales,0.0
117290,Duke Nukem Forever,X360,2011.0,JP_Sales,0.0
117291,Duke Nukem Forever,PS3,2011.0,JP_Sales,0.0
117292,Duke Nukem Forever,PC,2011.0,JP_Sales,0.0
117293,Company of Heroes 2,PC,2013.0,JP_Sales,0.0
117294,Battlefield 2,PC,2005.0,JP_Sales,0.0
117295,Men of War,PC,2009.0,JP_Sales,0.0
117296,Full Spectrum Warrior,XB,2004.0,JP_Sales,0.0
117297,Full Spectrum Warrior,PS2,2005.0,JP_Sales,0.0
117298,DiRT Rally,PS4,2016.0,JP_Sales,0.0
117299,DiRT Rally,XOne,2016.0,JP_Sales,0.0
117300,DiRT Rally,PC,2016.0,JP_Sales,0.0
117301,Defiance,X360,2013.0,JP_Sales,0.0
117302,Defiance,PS3,2013.0,JP_Sales,0.0
117303,Defiance,PC,2013.0,JP_Sales,0.0
117304,Tropico 5,PS4,2015.0,JP_Sales,0.06
117305,Tropico 5,PC,2014.0,JP_Sales,0.0
117306,Tropico 5,X360,2014.0,JP_Sales,0.0
117307,Football Manager 2013,PC,2012.0,JP_Sales,0.0
117308,Two Worlds II,X360,2011.0,JP_Sales,0.03
117309,Two Worlds II,PS3,2011.0,JP_Sales,0.06
117310,Two Worlds II,PC,2011.0,JP_Sales,0.0
117311,LEGO The Hobbit,PS4,2014.0,JP_Sales,0.0
117312,LEGO The Hobbit,PS3,2014.0,JP_Sales,0.0
117313,LEGO The Hobbit,X360,2014.0,JP_Sales,0.0
117314,LEGO The Hobbit,XOne,2014.0,JP_Sales,0.0
117315,LEGO The Hobbit,3DS,2014.0,JP_Sales,0.0
117316,LEGO The Hobbit,WiiU,2014.0,JP_Sales,0.0
117317,LEGO The Hobbit,PSV,2014.0,JP_Sales,0.0
117318,LEGO The Hobbit,PC,2014.0,JP_Sales,0.0
117319,LEGO Jurassic World,PS4,2015.0,JP_Sales,0.02
117320,LEGO Jurassic World,X360,2015.0,JP_Sales,0.0
117321,LEGO Jurassic World,PS3,2015.0,JP_Sales,0.0
