Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
133963,The Wolf Among Us,PSV,2014.0,Other_Sales,0.01
133964,The Wolf Among Us,X360,2011.0,Other_Sales,0.0
133965,State of Decay,XOne,2015.0,Other_Sales,0.02
133966,Half-Life,PC,1997.0,Other_Sales,0.0
133967,Half-Life,PS2,2001.0,Other_Sales,0.08
133968,Trine 2,PC,2011.0,Other_Sales,0.01
133969,Trine 2,WiiU,2012.0,Other_Sales,0.0
133970,Blur,PS3,2010.0,Other_Sales,0.12
133971,Blur,X360,2010.0,Other_Sales,0.06
133972,Blur,PC,2010.0,Other_Sales,0.01
133973,Magicka,PC,2011.0,Other_Sales,0.01
133974,The Longest Journey,PC,1999.0,Other_Sales,0.0
133975,Sid Meier's Civilization IV,PC,2005.0,Other_Sales,0.03
133976,Euro Truck Simulator 2,PC,2012.0,Other_Sales,0.02
133977,Just Cause,X360,2006.0,Other_Sales,0.01
133978,Just Cause,PC,2006.0,Other_Sales,0.0
133979,Just Cause,PS2,2006.0,Other_Sales,0.0
133980,This War of Mine,PS4,2016.0,Other_Sales,0.0
133981,Sniper Elite V2,PS3,2012.0,Other_Sales,0.14
133982,Sniper Elite V2,X360,2012.0,Other_Sales,0.07
133983,Sniper Elite V2,WiiU,2013.0,Other_Sales,0.0
133984,Stronghold 3,PC,2011.0,Other_Sales,0.0
133985,Mass Effect 2,X360,2010.0,Other_Sales,0.27
133986,Mass Effect 2,PS3,2011.0,Other_Sales,0.19
133987,Mass Effect 2,PC,2010.0,Other_Sales,0.06
133988,Borderlands,X360,2009.0,Other_Sales,0.29
133989,Borderlands,PS3,2009.0,Other_Sales,0.29
133990,Borderlands,PC,2009.0,Other_Sales,0.03
133991,EVE Online,PC,2003.0,Other_Sales,0.01
133992,DC Universe Online,PS3,2011.0,Other_Sales,0.06
133993,DC Universe Online,PC,2011.0,Other_Sales,0.02
133994,RIFT,PC,2011.0,Other_Sales,0.07
133995,Darksiders II,PS3,2012.0,Other_Sales,0.14
133996,Darksiders II,X360,2012.0,Other_Sales,0.07
133997,Darksiders II,PS4,2015.0,Other_Sales,0.04
133998,Darksiders II,PC,2012.0,Other_Sales,0.02
133999,Darksiders II,WiiU,2012.0,Other_Sales,0.01
134000,Darksiders II,XOne,2015.0,Other_Sales,0.01
134001,Anno 2070,PC,2011.0,Other_Sales,0.29
134002,Chessmaster,PS2,2003.0,Other_Sales,0.05
134003,Chessmaster,XB,2004.0,Other_Sales,0.0
134004,Chessmaster,GBA,2002.0,Other_Sales,0.0
134005,Might & Magic Heroes VI,PC,2011.0,Other_Sales,0.05
134006,Trapped Dead,PC,2011.0,Other_Sales,0.0
134007,Torchlight,PC,2009.0,Other_Sales,0.01
134008,Titan Quest,PC,2006.0,Other_Sales,0.01
134009,Duke Nukem Forever,X360,2011.0,Other_Sales,0.07
134010,Duke Nukem Forever,PS3,2011.0,Other_Sales,0.12
134011,Duke Nukem Forever,PC,2011.0,Other_Sales,0.06
134012,Company of Heroes 2,PC,2013.0,Other_Sales,0.04
134013,Battlefield 2,PC,2005.0,Other_Sales,0.01
134014,Men of War,PC,2009.0,Other_Sales,0.0
134015,Full Spectrum Warrior,XB,2004.0,Other_Sales,0.03
134016,Full Spectrum Warrior,PS2,2005.0,Other_Sales,0.04
134017,DiRT Rally,PS4,2016.0,Other_Sales,0.05
134018,DiRT Rally,XOne,2016.0,Other_Sales,0.01
134019,DiRT Rally,PC,2016.0,Other_Sales,0.0
134020,Defiance,X360,2013.0,Other_Sales,0.05
134021,Defiance,PS3,2013.0,Other_Sales,0.06
134022,Defiance,PC,2013.0,Other_Sales,0.02
134023,Tropico 5,PS4,2015.0,Other_Sales,0.04
134024,Tropico 5,PC,2014.0,Other_Sales,0.01
134025,Tropico 5,X360,2014.0,Other_Sales,0.0
134026,Football Manager 2013,PC,2012.0,Other_Sales,0.21
134027,Two Worlds II,X360,2011.0,Other_Sales,0.03
134028,Two Worlds II,PS3,2011.0,Other_Sales,0.05
134029,Two Worlds II,PC,2011.0,Other_Sales,0.02
134030,LEGO The Hobbit,PS4,2014.0,Other_Sales,0.09
134031,LEGO The Hobbit,PS3,2014.0,Other_Sales,0.07
134032,LEGO The Hobbit,X360,2014.0,Other_Sales,0.04
134033,LEGO The Hobbit,XOne,2014.0,Other_Sales,0.02
134034,LEGO The Hobbit,3DS,2014.0,Other_Sales,0.02
134035,LEGO The Hobbit,WiiU,2014.0,Other_Sales,0.02
134036,LEGO The Hobbit,PSV,2014.0,Other_Sales,0.03
134037,LEGO The Hobbit,PC,2014.0,Other_Sales,0.0
134038,LEGO Jurassic World,PS4,2015.0,Other_Sales,0.14
134039,LEGO Jurassic World,X360,2015.0,Other_Sales,0.08
134040,LEGO Jurassic World,PS3,2015.0,Other_Sales,0.14
134041,LEGO Jurassic World,XOne,2015.0,Other_Sales,0.06
134042,LEGO Jurassic World,3DS,2015.0,Other_Sales,0.05
134043,LEGO Jurassic World,WiiU,2015.0,Other_Sales,0.04
134044,LEGO Jurassic World,PSV,2015.0,Other_Sales,0.05
134045,LEGO Jurassic World,PC,2015.0,Other_Sales,0.0
134046,BioShock 2,X360,2010.0,Other_Sales,0.19
134047,BioShock 2,PS3,2010.0,Other_Sales,0.22
134048,BioShock 2,PC,,Other_Sales,0.04
134049,Homeworld Remastered Collection,PC,,Other_Sales,0.0
134050,Dead Space 2,X360,2011.0,Other_Sales,0.13
134051,Dead Space 2,PS3,2011.0,Other_Sales,0.21
134052,Dead Space 2,PC,2011.0,Other_Sales,0.04
134053,Crysis,PC,2007.0,Other_Sales,0.02
134054,Prey,X360,2006.0,Other_Sales,0.03
134055,Prey,PC,2006.0,Other_Sales,0.01
134056,F.E.A.R. 3,PS3,2011.0,Other_Sales,0.07
134057,F.E.A.R. 3,X360,2011.0,Other_Sales,0.04
134058,F.E.A.R. 3,PC,2011.0,Other_Sales,0.03
134059,F.E.A.R. Perseus Mandate,PC,2007.0,Other_Sales,0.0
134060,Fable III,X360,2010.0,Other_Sales,0.38
134061,Fable III,PC,2011.0,Other_Sales,0.05
134062,Football Manager 2011,PC,2010.0,Other_Sales,0.25
134063,Stronghold Kingdoms,PC,2011.0,Other_Sales,0.01
134064,Enclave,XB,2002.0,Other_Sales,0.01
134065,Football Manager 2012,PC,2011.0,Other_Sales,0.33
134066,Football Manager 2012,PSP,2011.0,Other_Sales,0.04
134067,Football Manager 2015,PC,2014.0,Other_Sales,0.03
134068,F1 2012,PS3,2012.0,Other_Sales,0.23
134069,F1 2012,X360,2012.0,Other_Sales,0.05
134070,F1 2012,PC,2012.0,Other_Sales,0.02
134071,Homefront,X360,2011.0,Other_Sales,0.12
134072,Homefront,PS3,2011.0,Other_Sales,0.15
134073,Homefront,PC,2011.0,Other_Sales,0.03
134074,Football Manager 2014,PC,2013.0,Other_Sales,0.03
134075,Football Manager 2014,PSV,2013.0,Other_Sales,0.02
134076,Football Manager 2016,PC,2015.0,Other_Sales,0.02
134077,Test Drive Unlimited 2,X360,,Other_Sales,0.07
134078,Test Drive Unlimited 2,PS3,,Other_Sales,0.12
134079,Test Drive Unlimited 2,PC,,Other_Sales,0.03
134080,Mortal Kombat X,PS4,2015.0,Other_Sales,0.48
134081,Mortal Kombat X,XOne,2015.0,Other_Sales,0.14
134082,Mortal Kombat X,PC,2015.0,Other_Sales,0.0
134083,Max Payne 3,PS3,2012.0,Other_Sales,0.3
134084,Max Payne 3,X360,2012.0,Other_Sales,0.13
134085,Max Payne 3,PC,2012.0,Other_Sales,0.05
134086,Shovel Knight,3DS,2015.0,Other_Sales,0.01
134087,Shovel Knight,WiiU,2015.0,Other_Sales,0.01
134088,Shovel Knight,PS4,2015.0,Other_Sales,0.01
134089,The Last Remnant,X360,2008.0,Other_Sales,0.06
134090,The Last Remnant,PC,2009.0,Other_Sales,0.0
134091,The Evil Within,PS4,2014.0,Other_Sales,0.27
134092,The Evil Within,PS3,2014.0,Other_Sales,0.12
134093,The Evil Within,XOne,2014.0,Other_Sales,0.06
134094,The Evil Within,X360,2014.0,Other_Sales,0.04
134095,The Evil Within,PC,2014.0,Other_Sales,0.02
134096,Rayman Legends,PS4,2014.0,Other_Sales,0.16
134097,Rayman Legends,WiiU,2013.0,Other_Sales,0.05
134098,Rayman Legends,PS3,2013.0,Other_Sales,0.1
134099,Rayman Legends,X360,2013.0,Other_Sales,0.04
134100,Rayman Legends,XOne,2014.0,Other_Sales,0.03
134101,Rayman Legends,PSV,2014.0,Other_Sales,0.03
134102,Guild Wars,PC,2005.0,Other_Sales,0.0
134103,Evolve,PS4,2015.0,Other_Sales,0.15
134104,Evolve,XOne,2015.0,Other_Sales,0.06
134105,Evolve,PC,2015.0,Other_Sales,0.02
134106,Far Cry,PC,2004.0,Other_Sales,0.01
134107,Risen,X360,2009.0,Other_Sales,0.01
134108,Risen,PC,2009.0,Other_Sales,0.02
134109,FlatOut 2,PS2,2006.0,Other_Sales,0.02
134110,FlatOut 2,XB,2006.0,Other_Sales,0.0
134111,Farming Simulator 2011,PC,2010.0,Other_Sales,0.0
134112,NBA 2K15,PS4,2014.0,Other_Sales,0.43
134113,NBA 2K15,XOne,2014.0,Other_Sales,0.18
134114,NBA 2K15,X360,2014.0,Other_Sales,0.17
134115,NBA 2K15,PS3,2014.0,Other_Sales,0.24
134116,NASCAR '14,X360,2014.0,Other_Sales,0.02
134117,NASCAR '14,PS3,2014.0,Other_Sales,0.02
134118,Mortal Kombat Kollection,PS2,2008.0,Other_Sales,0.01
134119,Legendary,X360,2008.0,Other_Sales,0.03
134120,Legendary,PS3,2008.0,Other_Sales,0.02
134121,Legendary,PC,2008.0,Other_Sales,0.0
134122,Supreme Commander 2,X360,2010.0,Other_Sales,0.03
134123,Supreme Commander 2,PC,2010.0,Other_Sales,0.04
134124,Supreme Commander,X360,2008.0,Other_Sales,0.01
134125,Supreme Commander,PC,2007.0,Other_Sales,0.01
134126,Football Manager 2010,PC,2009.0,Other_Sales,0.01
134127,The Darkness II,X360,2012.0,Other_Sales,0.03
134128,The Darkness II,PS3,2012.0,Other_Sales,0.05
134129,The Darkness II,PC,2012.0,Other_Sales,0.01
134130,Grand Theft Auto III,PS2,2001.0,Other_Sales,1.3
134131,Grand Theft Auto III,PC,2002.0,Other_Sales,0.0
134132,Assassin's Creed,X360,2007.0,Other_Sales,0.56
134133,Assassin's Creed,PS3,2007.0,Other_Sales,0.82
134134,Assassin's Creed,PC,2008.0,Other_Sales,0.07
134135,Majesty 2 Collection,PC,2011.0,Other_Sales,0.0
134136,Wasteland 2,PS4,2015.0,Other_Sales,0.02
134137,Wasteland 2,PC,2015.0,Other_Sales,0.01
134138,Wasteland 2,XOne,2015.0,Other_Sales,0.01
134139,Gothic 3,PC,2006.0,Other_Sales,0.01
134140,Dead Rising 2,X360,2010.0,Other_Sales,0.12
134141,Dead Rising 2,PS3,2010.0,Other_Sales,0.21
134142,Dead Rising 2,PC,2010.0,Other_Sales,0.01
134143,Dead Rising 2,PS4,2016.0,Other_Sales,0.0
134144,Dead Rising 2,XOne,2016.0,Other_Sales,0.0
134145,Rogue Warrior,PS3,2009.0,Other_Sales,0.01
134146,Rogue Warrior,X360,2009.0,Other_Sales,0.01
134147,Worms Armageddon,PS,1999.0,Other_Sales,0.08
134148,Worms Armageddon,N64,1999.0,Other_Sales,0.0
134149,Farming Simulator 2013,PC,2012.0,Other_Sales,0.15
134150,Farming Simulator 2013,X360,2013.0,Other_Sales,0.04
134151,Farming Simulator 2013,PS3,2013.0,Other_Sales,0.02
134152,GRID Autosport,PS3,2014.0,Other_Sales,0.03
134153,GRID Autosport,X360,2014.0,Other_Sales,0.01
134154,GRID Autosport,PC,2014.0,Other_Sales,0.0
134155,Red Faction,PS2,2001.0,Other_Sales,0.2
134156,Overlord II,X360,2009.0,Other_Sales,0.03
134157,Overlord II,PS3,2009.0,Other_Sales,0.06
134158,Overlord II,PC,2009.0,Other_Sales,0.0
134159,Overlord,X360,2007.0,Other_Sales,0.03
134160,Overlord,PC,2007.0,Other_Sales,0.0
134161,Goodbye Deponia,PC,2013.0,Other_Sales,0.0
134162,Deponia,PC,2012.0,Other_Sales,0.02
134163,Sid Meier's Pirates!,PSP,2007.0,Other_Sales,0.02
134164,Sid Meier's Pirates!,Wii,2010.0,Other_Sales,0.01
134165,Sid Meier's Pirates!,XB,2005.0,Other_Sales,0.01
134166,Dragon's Lair,DS,2010.0,Other_Sales,0.0
134167,Star Trek Online,PC,2010.0,Other_Sales,0.0
134168,Child of Light,PSV,2014.0,Other_Sales,0.01
134169,Child of Light,PS4,2014.0,Other_Sales,0.0
134170,Hearts of Iron III,PC,2009.0,Other_Sales,0.01
134171,Sengoku,PC,2011.0,Other_Sales,0.0
