Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
251089,F.E.A.R. 3,PS3,2011.0,Rating,M
251090,F.E.A.R. 3,X360,2011.0,Rating,M
251091,F.E.A.R. 3,PC,2011.0,Rating,M
251092,F.E.A.R. Perseus Mandate,PC,2007.0,Rating,M
251093,Fable III,X360,2010.0,Rating,M
251094,Fable III,PC,2011.0,Rating,M
251095,Football Manager 2011,PC,2010.0,Rating,E
251097,Enclave,XB,2002.0,Rating,M
251098,Football Manager 2012,PC,2011.0,Rating,E
251101,F1 2012,PS3,2012.0,Rating,E
251102,F1 2012,X360,2012.0,Rating,E
251103,F1 2012,PC,2012.0,Rating,E
251104,Homefront,X360,2011.0,Rating,M
251105,Homefront,PS3,2011.0,Rating,M
251106,Homefront,PC,2011.0,Rating,M
251107,Football Manager 2014,PC,2013.0,Rating,E
251109,Football Manager 2016,PC,2015.0,Rating,E
251110,Test Drive Unlimited 2,X360,,Rating,T
251111,Test Drive Unlimited 2,PS3,,Rating,T
251112,Test Drive Unlimited 2,PC,,Rating,T
251113,Mortal Kombat X,PS4,2015.0,Rating,M
251114,Mortal Kombat X,XOne,2015.0,Rating,M
251115,Mortal Kombat X,PC,2015.0,Rating,M
251116,Max Payne 3,PS3,2012.0,Rating,M
251117,Max Payne 3,X360,2012.0,Rating,M
251118,Max Payne 3,PC,2012.0,Rating,M
251119,Shovel Knight,3DS,2015.0,Rating,E
251120,Shovel Knight,WiiU,2015.0,Rating,E
251121,Shovel Knight,PS4,2015.0,Rating,E
251122,The Last Remnant,X360,2008.0,Rating,M
251123,The Last Remnant,PC,2009.0,Rating,M
251124,The Evil Within,PS4,2014.0,Rating,M
251125,The Evil Within,PS3,2014.0,Rating,M
251126,The Evil Within,XOne,2014.0,Rating,M
251127,The Evil Within,X360,2014.0,Rating,M
251128,The Evil Within,PC,2014.0,Rating,M
251129,Rayman Legends,PS4,2014.0,Rating,E10+
251130,Rayman Legends,WiiU,2013.0,Rating,E10+
251131,Rayman Legends,PS3,2013.0,Rating,E10+
251132,Rayman Legends,X360,2013.0,Rating,E10+
251133,Rayman Legends,XOne,2014.0,Rating,E10+
251134,Rayman Legends,PSV,2014.0,Rating,E10+
251135,Guild Wars,PC,2005.0,Rating,T
251136,Evolve,PS4,2015.0,Rating,M
251137,Evolve,XOne,2015.0,Rating,M
251138,Evolve,PC,2015.0,Rating,M
251139,Far Cry,PC,2004.0,Rating,M
251140,Risen,X360,2009.0,Rating,M
251141,Risen,PC,2009.0,Rating,M
251142,FlatOut 2,PS2,2006.0,Rating,T
251143,FlatOut 2,XB,2006.0,Rating,T
251144,Farming Simulator 2011,PC,2010.0,Rating,E
251145,NBA 2K15,PS4,2014.0,Rating,E
251146,NBA 2K15,XOne,2014.0,Rating,E
251147,NBA 2K15,X360,2014.0,Rating,E
251148,NBA 2K15,PS3,2014.0,Rating,E
251149,NASCAR '14,X360,2014.0,Rating,E
251150,NASCAR '14,PS3,2014.0,Rating,E
251151,Mortal Kombat Kollection,PS2,2008.0,Rating,M
251152,Legendary,X360,2008.0,Rating,M
251153,Legendary,PS3,2008.0,Rating,M
251154,Legendary,PC,2008.0,Rating,M
251155,Supreme Commander 2,X360,2010.0,Rating,E10+
251156,Supreme Commander 2,PC,2010.0,Rating,E10+
251157,Supreme Commander,X360,2008.0,Rating,E10+
251158,Supreme Commander,PC,2007.0,Rating,E10+
251159,Football Manager 2010,PC,2009.0,Rating,E
251160,The Darkness II,X360,2012.0,Rating,M
251161,The Darkness II,PS3,2012.0,Rating,M
251162,The Darkness II,PC,2012.0,Rating,M
251163,Grand Theft Auto III,PS2,2001.0,Rating,M
251164,Grand Theft Auto III,PC,2002.0,Rating,M
251165,Assassin's Creed,X360,2007.0,Rating,M
251166,Assassin's Creed,PS3,2007.0,Rating,M
251168,Majesty 2 Collection,PC,2011.0,Rating,T
251170,Wasteland 2,PC,2015.0,Rating,M
251171,Wasteland 2,XOne,2015.0,Rating,M
251172,Gothic 3,PC,2006.0,Rating,T
251173,Dead Rising 2,X360,2010.0,Rating,M
251174,Dead Rising 2,PS3,2010.0,Rating,M
251175,Dead Rising 2,PC,2010.0,Rating,M
251176,Dead Rising 2,PS4,2016.0,Rating,M
251177,Dead Rising 2,XOne,2016.0,Rating,M
251178,Rogue Warrior,PS3,2009.0,Rating,M
251179,Rogue Warrior,X360,2009.0,Rating,M
251182,Farming Simulator 2013,PC,2012.0,Rating,E
251183,Farming Simulator 2013,X360,2013.0,Rating,E
251184,Farming Simulator 2013,PS3,2013.0,Rating,E
251185,GRID Autosport,PS3,2014.0,Rating,E
251186,GRID Autosport,X360,2014.0,Rating,E
251187,GRID Autosport,PC,2014.0,Rating,E
251188,Red Faction,PS2,2001.0,Rating,M
251189,Overlord II,X360,2009.0,Rating,T
251190,Overlord II,PS3,2009.0,Rating,T
251191,Overlord II,PC,2009.0,Rating,T
251192,Overlord,X360,2007.0,Rating,T
251193,Overlord,PC,2007.0,Rating,T
251199,Dragon's Lair,DS,2010.0,Rating,E10+
251200,Star Trek Online,PC,2010.0,Rating,T
251201,Child of Light,PSV,2014.0,Rating,E10+
251202,Child of Light,PS4,2014.0,Rating,E10+
251203,Hearts of Iron III,PC,2009.0,Rating,E10+
251204,Sengoku,PC,2011.0,Rating,T
251205,Pro Evolution Soccer 2015,PS4,2014.0,Rating,E
251206,Pro Evolution Soccer 2015,PS3,2014.0,Rating,E
251207,Pro Evolution Soccer 2015,XOne,2014.0,Rating,E
251208,Pro Evolution Soccer 2015,X360,2014.0,Rating,E
251210,Street Fighter IV,PS3,2009.0,Rating,T
251211,Street Fighter IV,X360,2009.0,Rating,T
251212,Street Fighter IV,PC,,Rating,T
251214,Bejeweled 2 Deluxe,PC,2006.0,Rating,E
251215,Dead Rising 3,XOne,2013.0,Rating,M
251216,Just Cause 3,PS4,2015.0,Rating,M
251217,Just Cause 3,XOne,2015.0,Rating,M
251218,Just Cause 3,PC,2015.0,Rating,M
251219,X Rebirth,PC,2013.0,Rating,T
251220,Way of the Samurai 4,PS3,2011.0,Rating,M
251221,F1 2014,PS3,2014.0,Rating,E
251222,F1 2014,X360,2014.0,Rating,E
251223,F1 2014,PC,2014.0,Rating,E
251224,Sniper Elite,PS2,2005.0,Rating,M
251225,Sniper Elite,Wii,2010.0,Rating,M
251226,Sniper Elite,XB,2005.0,Rating,M
251227,Sniper Elite,PC,2005.0,Rating,M
251228,Tom Clancy's EndWar,X360,2008.0,Rating,T
251229,Tom Clancy's EndWar,PS3,2008.0,Rating,T
251230,Tom Clancy's EndWar,PSP,2008.0,Rating,T
251231,Tom Clancy's EndWar,DS,2008.0,Rating,T
251232,Tom Clancy's EndWar,PC,2009.0,Rating,T
251233,Fallout 3,X360,2008.0,Rating,M
251234,Fallout 3,PS3,2008.0,Rating,M
251235,Fallout 3,PC,2008.0,Rating,M
251236,Evil Genius,PC,2004.0,Rating,T
251237,Pillars of Eternity,PC,2014.0,Rating,M
251238,Tales of Zestiria,PS3,2015.0,Rating,T
251239,Tales of Zestiria,PS4,2015.0,Rating,T
251240,Trials Fusion,PS4,2014.0,Rating,E10+
251241,Trials Fusion,XOne,2014.0,Rating,E10+
251242,Trials Fusion,PC,2014.0,Rating,E10+
251243,Bulletstorm,X360,2011.0,Rating,M
251244,Bulletstorm,PS3,2011.0,Rating,M
251245,Bulletstorm,PC,2011.0,Rating,M
251246,NBA 2K16,PS4,2015.0,Rating,E10+
251247,NBA 2K16,XOne,2015.0,Rating,E10+
251248,NBA 2K16,X360,2015.0,Rating,E
251249,NBA 2K16,PS3,2015.0,Rating,E
251250,NBA 2K16,PC,2015.0,Rating,E10+
251257,Grand Theft Auto,GBA,2004.0,Rating,M
251258,Mini Ninjas,Wii,2009.0,Rating,E10+
251259,Mini Ninjas,PS3,2009.0,Rating,E10+
251260,Mini Ninjas,DS,2009.0,Rating,E10+
251261,Mini Ninjas,X360,2009.0,Rating,E10+
251262,Mini Ninjas,PC,2009.0,Rating,E10+
251263,Ikaruga,GC,2003.0,Rating,E
251264,WWE 2K15,PS4,2014.0,Rating,T
251265,WWE 2K15,PS3,2014.0,Rating,T
251266,WWE 2K15,X360,2014.0,Rating,T
251267,WWE 2K15,XOne,2014.0,Rating,T
251268,Dungeon Siege III,PS3,2011.0,Rating,T
251269,Dungeon Siege III,X360,2011.0,Rating,T
251270,Dungeon Siege III,PC,2011.0,Rating,T
251272,The Secret World,PC,2012.0,Rating,M
251273,Alpha Protocol,PS3,2010.0,Rating,M
251274,Alpha Protocol,X360,2010.0,Rating,M
251275,Alpha Protocol,PC,2010.0,Rating,M
251277,Syberia,DS,2008.0,Rating,T
251278,Syberia,XB,2003.0,Rating,T
251279,Syberia,PC,2002.0,Rating,T
251284,Airline Tycoon 2,PC,2011.0,Rating,E
251285,Cities XL 2012,PC,2011.0,Rating,E
