Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
67152,Two Worlds II,PS3,2011.0,Publisher,Unknown
67153,Two Worlds II,PC,2011.0,Publisher,Unknown
67154,LEGO The Hobbit,PS4,2014.0,Publisher,Warner Bros. Interactive Entertainment
67155,LEGO The Hobbit,PS3,2014.0,Publisher,Warner Bros. Interactive Entertainment
67156,LEGO The Hobbit,X360,2014.0,Publisher,Warner Bros. Interactive Entertainment
67157,LEGO The Hobbit,XOne,2014.0,Publisher,Warner Bros. Interactive Entertainment
67158,LEGO The Hobbit,3DS,2014.0,Publisher,Warner Bros. Interactive Entertainment
67159,LEGO The Hobbit,WiiU,2014.0,Publisher,Warner Bros. Interactive Entertainment
67160,LEGO The Hobbit,PSV,2014.0,Publisher,Warner Bros. Interactive Entertainment
67161,LEGO The Hobbit,PC,2014.0,Publisher,Warner Bros. Interactive Entertainment
67162,LEGO Jurassic World,PS4,2015.0,Publisher,Warner Bros. Interactive Entertainment
67163,LEGO Jurassic World,X360,2015.0,Publisher,Warner Bros. Interactive Entertainment
67164,LEGO Jurassic World,PS3,2015.0,Publisher,Warner Bros. Interactive Entertainment
67165,LEGO Jurassic World,XOne,2015.0,Publisher,Warner Bros. Interactive Entertainment
67166,LEGO Jurassic World,3DS,2015.0,Publisher,Warner Bros. Interactive Entertainment
67167,LEGO Jurassic World,WiiU,2015.0,Publisher,Warner Bros. Interactive Entertainment
67168,LEGO Jurassic World,PSV,2015.0,Publisher,Warner Bros. Interactive Entertainment
67169,LEGO Jurassic World,PC,2015.0,Publisher,Warner Bros. Interactive Entertainment
67170,BioShock 2,X360,2010.0,Publisher,Take-Two Interactive
67171,BioShock 2,PS3,2010.0,Publisher,Take-Two Interactive
67172,BioShock 2,PC,,Publisher,Take-Two Interactive
67174,Dead Space 2,X360,2011.0,Publisher,Electronic Arts
67175,Dead Space 2,PS3,2011.0,Publisher,Electronic Arts
67176,Dead Space 2,PC,2011.0,Publisher,Electronic Arts
67177,Crysis,PC,2007.0,Publisher,Electronic Arts
67178,Prey,X360,2006.0,Publisher,Take-Two Interactive
67179,Prey,PC,2006.0,Publisher,Take-Two Interactive
67180,F.E.A.R. 3,PS3,2011.0,Publisher,Warner Bros. Interactive Entertainment
67181,F.E.A.R. 3,X360,2011.0,Publisher,Warner Bros. Interactive Entertainment
67182,F.E.A.R. 3,PC,2011.0,Publisher,Warner Bros. Interactive Entertainment
67183,F.E.A.R. Perseus Mandate,PC,2007.0,Publisher,Vivendi Games
67184,Fable III,X360,2010.0,Publisher,Microsoft Game Studios
67185,Fable III,PC,2011.0,Publisher,Microsoft Game Studios
67186,Football Manager 2011,PC,2010.0,Publisher,Sega
67187,Stronghold Kingdoms,PC,2011.0,Publisher,DTP Entertainment
67188,Enclave,XB,2002.0,Publisher,Swing! Entertainment
67189,Football Manager 2012,PC,2011.0,Publisher,Sega
67190,Football Manager 2012,PSP,2011.0,Publisher,Sega
67191,Football Manager 2015,PC,2014.0,Publisher,Sega
67192,F1 2012,PS3,2012.0,Publisher,Codemasters
67193,F1 2012,X360,2012.0,Publisher,Codemasters
67194,F1 2012,PC,2012.0,Publisher,Codemasters
67195,Homefront,X360,2011.0,Publisher,THQ
67196,Homefront,PS3,2011.0,Publisher,THQ
67197,Homefront,PC,2011.0,Publisher,THQ
67198,Football Manager 2014,PC,2013.0,Publisher,Sega
67199,Football Manager 2014,PSV,2013.0,Publisher,Sega
67200,Football Manager 2016,PC,2015.0,Publisher,Sega
67201,Test Drive Unlimited 2,X360,,Publisher,Atari
67202,Test Drive Unlimited 2,PS3,,Publisher,Atari
67203,Test Drive Unlimited 2,PC,,Publisher,Atari
67204,Mortal Kombat X,PS4,2015.0,Publisher,Warner Bros. Interactive Entertainment
67205,Mortal Kombat X,XOne,2015.0,Publisher,Warner Bros. Interactive Entertainment
67206,Mortal Kombat X,PC,2015.0,Publisher,Warner Bros. Interactive Entertainment
67207,Max Payne 3,PS3,2012.0,Publisher,Take-Two Interactive
67208,Max Payne 3,X360,2012.0,Publisher,Take-Two Interactive
67209,Max Payne 3,PC,2012.0,Publisher,Take-Two Interactive
67210,Shovel Knight,3DS,2015.0,Publisher,Yacht Club Games
67211,Shovel Knight,WiiU,2015.0,Publisher,Yacht Club Games
67212,Shovel Knight,PS4,2015.0,Publisher,Yacht Club Games
67213,The Last Remnant,X360,2008.0,Publisher,Square Enix
67214,The Last Remnant,PC,2009.0,Publisher,Square Enix
67215,The Evil Within,PS4,2014.0,Publisher,Bethesda Softworks
67216,The Evil Within,PS3,2014.0,Publisher,Bethesda Softworks
67217,The Evil Within,XOne,2014.0,Publisher,Bethesda Softworks
67218,The Evil Within,X360,2014.0,Publisher,Bethesda Softworks
67219,The Evil Within,PC,2014.0,Publisher,Bethesda Softworks
67220,Rayman Legends,PS4,2014.0,Publisher,Ubisoft
67221,Rayman Legends,WiiU,2013.0,Publisher,Ubisoft
67222,Rayman Legends,PS3,2013.0,Publisher,Ubisoft
67223,Rayman Legends,X360,2013.0,Publisher,Ubisoft
67224,Rayman Legends,XOne,2014.0,Publisher,Ubisoft
67225,Rayman Legends,PSV,2014.0,Publisher,Ubisoft
67226,Guild Wars,PC,2005.0,Publisher,NCSoft
67227,Evolve,PS4,2015.0,Publisher,Take-Two Interactive
67228,Evolve,XOne,2015.0,Publisher,Take-Two Interactive
67229,Evolve,PC,2015.0,Publisher,Take-Two Interactive
67230,Far Cry,PC,2004.0,Publisher,Ubisoft
67231,Risen,X360,2009.0,Publisher,Deep Silver
67232,Risen,PC,2009.0,Publisher,Deep Silver
67233,FlatOut 2,PS2,2006.0,Publisher,Empire Interactive
67234,FlatOut 2,XB,2006.0,Publisher,Empire Interactive
67236,NBA 2K15,PS4,2014.0,Publisher,Take-Two Interactive
67237,NBA 2K15,XOne,2014.0,Publisher,Take-Two Interactive
67238,NBA 2K15,X360,2014.0,Publisher,Take-Two Interactive
67239,NBA 2K15,PS3,2014.0,Publisher,Take-Two Interactive
67240,NASCAR '14,X360,2014.0,Publisher,Deep Silver
67241,NASCAR '14,PS3,2014.0,Publisher,Deep Silver
67242,Mortal Kombat Kollection,PS2,2008.0,Publisher,Midway Games
67243,Legendary,X360,2008.0,Publisher,Atari
67244,Legendary,PS3,2008.0,Publisher,Atari
67245,Legendary,PC,2008.0,Publisher,Atari
67246,Supreme Commander 2,X360,2010.0,Publisher,Square Enix
67247,Supreme Commander 2,PC,2010.0,Publisher,Square Enix
67248,Supreme Commander,X360,2008.0,Publisher,505 Games
67249,Supreme Commander,PC,2007.0,Publisher,THQ
67250,Football Manager 2010,PC,2009.0,Publisher,Sega
67251,The Darkness II,X360,2012.0,Publisher,Take-Two Interactive
67252,The Darkness II,PS3,2012.0,Publisher,Take-Two Interactive
67253,The Darkness II,PC,2012.0,Publisher,Take-Two Interactive
67254,Grand Theft Auto III,PS2,2001.0,Publisher,Take-Two Interactive
67255,Grand Theft Auto III,PC,2002.0,Publisher,Take-Two Interactive
67256,Assassin's Creed,X360,2007.0,Publisher,Ubisoft
67257,Assassin's Creed,PS3,2007.0,Publisher,Ubisoft
67258,Assassin's Creed,PC,2008.0,Publisher,Ubisoft
67259,Majesty 2 Collection,PC,2011.0,Publisher,Paradox Interactive
67260,Wasteland 2,PS4,2015.0,Publisher,Deep Silver
67261,Wasteland 2,PC,2015.0,Publisher,inXile Entertainment
67262,Wasteland 2,XOne,2015.0,Publisher,Deep Silver
67263,Gothic 3,PC,2006.0,Publisher,JoWood Productions
67264,Dead Rising 2,X360,2010.0,Publisher,Capcom
67265,Dead Rising 2,PS3,2010.0,Publisher,Capcom
67266,Dead Rising 2,PC,2010.0,Publisher,Capcom
67267,Dead Rising 2,PS4,2016.0,Publisher,Capcom
67268,Dead Rising 2,XOne,2016.0,Publisher,Capcom
67269,Rogue Warrior,PS3,2009.0,Publisher,Bethesda Softworks
67270,Rogue Warrior,X360,2009.0,Publisher,Bethesda Softworks
67271,Worms Armageddon,PS,1999.0,Publisher,Microprose
67272,Worms Armageddon,N64,1999.0,Publisher,Infogrames
67273,Farming Simulator 2013,PC,2012.0,Publisher,Focus Home Interactive
67274,Farming Simulator 2013,X360,2013.0,Publisher,Focus Home Interactive
67275,Farming Simulator 2013,PS3,2013.0,Publisher,Focus Home Interactive
67276,GRID Autosport,PS3,2014.0,Publisher,Codemasters
67277,GRID Autosport,X360,2014.0,Publisher,Codemasters
67278,GRID Autosport,PC,2014.0,Publisher,Codemasters
67279,Red Faction,PS2,2001.0,Publisher,THQ
67280,Overlord II,X360,2009.0,Publisher,Codemasters
67281,Overlord II,PS3,2009.0,Publisher,Codemasters
67282,Overlord II,PC,2009.0,Publisher,Codemasters
67283,Overlord,X360,2007.0,Publisher,Codemasters
67284,Overlord,PC,2007.0,Publisher,Codemasters
67285,Goodbye Deponia,PC,2013.0,Publisher,Daedalic Entertainment
67286,Deponia,PC,2012.0,Publisher,Daedalic
67287,Sid Meier's Pirates!,PSP,2007.0,Publisher,Take-Two Interactive
67288,Sid Meier's Pirates!,Wii,2010.0,Publisher,Take-Two Interactive
67289,Sid Meier's Pirates!,XB,2005.0,Publisher,Take-Two Interactive
67290,Dragon's Lair,DS,2010.0,Publisher,Destineer
67291,Star Trek Online,PC,2010.0,Publisher,Atari
67292,Child of Light,PSV,2014.0,Publisher,Ubisoft
67293,Child of Light,PS4,2014.0,Publisher,Ubisoft
67294,Hearts of Iron III,PC,2009.0,Publisher,Paradox Interactive
67295,Sengoku,PC,2011.0,Publisher,Paradox Interactive
67296,Pro Evolution Soccer 2015,PS4,2014.0,Publisher,Konami Digital Entertainment
67297,Pro Evolution Soccer 2015,PS3,2014.0,Publisher,Konami Digital Entertainment
67298,Pro Evolution Soccer 2015,XOne,2014.0,Publisher,Konami Digital Entertainment
67299,Pro Evolution Soccer 2015,X360,2014.0,Publisher,Konami Digital Entertainment
67300,Pro Evolution Soccer 2015,PC,2014.0,Publisher,Konami Digital Entertainment
67301,Street Fighter IV,PS3,2009.0,Publisher,Capcom
