Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
167460,Defiance,PC,2013.0,Critic_Score,64.0
167461,Tropico 5,PS4,2015.0,Critic_Score,76.0
167462,Tropico 5,PC,2014.0,Critic_Score,75.0
167463,Tropico 5,X360,2014.0,Critic_Score,71.0
167464,Football Manager 2013,PC,2012.0,Critic_Score,86.0
167465,Two Worlds II,X360,2011.0,Critic_Score,67.0
167466,Two Worlds II,PS3,2011.0,Critic_Score,70.0
167467,Two Worlds II,PC,2011.0,Critic_Score,76.0
167468,LEGO The Hobbit,PS4,2014.0,Critic_Score,72.0
167470,LEGO The Hobbit,X360,2014.0,Critic_Score,70.0
167471,LEGO The Hobbit,XOne,2014.0,Critic_Score,69.0
167475,LEGO The Hobbit,PC,2014.0,Critic_Score,68.0
167476,LEGO Jurassic World,PS4,2015.0,Critic_Score,70.0
167479,LEGO Jurassic World,XOne,2015.0,Critic_Score,70.0
167481,LEGO Jurassic World,WiiU,2015.0,Critic_Score,71.0
167483,LEGO Jurassic World,PC,2015.0,Critic_Score,72.0
167484,BioShock 2,X360,2010.0,Critic_Score,88.0
167485,BioShock 2,PS3,2010.0,Critic_Score,88.0
167486,BioShock 2,PC,,Critic_Score,88.0
167487,Homeworld Remastered Collection,PC,,Critic_Score,86.0
167488,Dead Space 2,X360,2011.0,Critic_Score,90.0
167489,Dead Space 2,PS3,2011.0,Critic_Score,89.0
167490,Dead Space 2,PC,2011.0,Critic_Score,87.0
167491,Crysis,PC,2007.0,Critic_Score,91.0
167492,Prey,X360,2006.0,Critic_Score,79.0
167494,F.E.A.R. 3,PS3,2011.0,Critic_Score,74.0
167495,F.E.A.R. 3,X360,2011.0,Critic_Score,75.0
167496,F.E.A.R. 3,PC,2011.0,Critic_Score,74.0
167497,F.E.A.R. Perseus Mandate,PC,2007.0,Critic_Score,61.0
167498,Fable III,X360,2010.0,Critic_Score,80.0
167499,Fable III,PC,2011.0,Critic_Score,75.0
167500,Football Manager 2011,PC,2010.0,Critic_Score,85.0
167501,Stronghold Kingdoms,PC,2011.0,Critic_Score,75.0
167502,Enclave,XB,2002.0,Critic_Score,66.0
167503,Football Manager 2012,PC,2011.0,Critic_Score,84.0
167505,Football Manager 2015,PC,2014.0,Critic_Score,80.0
